Dates,EUR 1y1y,USD 1y1y,NOK 1y1y,SEK 1y1y,JPY 1y1y,AUD 1y1y,GBP 1y1y,CHF 1y1y,NZD 1y1y,EUR 2y2y,USD 2y2y,NOK 2y2y,SEK 2y2y,JPY 2y2y,AUD 2y2y,GBP 2y2y,CHF 2y2y,NZD 2y2y,EUR 3y3y,USD 3y3y,NOK 3y3y,SEK 3y3y,JPY 3y3y,AUD 3y3y,GBP 3y3y,CHF 3y3y,NZD 3y3y,EUR 5y5y,USD 5y5y,NOK 5y5y,SEK 5y5y,JPY 5y5y,AUD 5y5y,GBP 5y5y,CHF 5y5y,NZD 5y5y,EUR 3y2y,USD 3y2y,NOK 3y2y,SEK 3y2y,JPY 3y2y,AUD 3y2y,GBP 3y2y,CHF 3y2y,NZD 3y2y,EUR 2y1y,USD 2y1y,NOK 2y1y,SEK 2y1y,JPY 2y1y,AUD 2y1y,GBP 2y1y,CHF 2y1y,NZD 2y1y,EUR 5y2y,USD 5y2y,NOK 5y2y,SEK 5y2y,JPY 5y2y,AUD 5y2y,GBP 5y2y,CHF 5y2y,NZD 5y2y,EUR 7y3y,USD 7y3y,NOK 7y3y,SEK 7y3y,JPY 7y3y,AUD 7y3y,GBP 7y3y,CHF 7y3y,NZD 7y3y,EUR 10y10y,USD 10y10y,NOK 10y10y,SEK 10y10y,JPY 10y10y,AUD 10y10y,GBP 10y10y,CHF 10y10y,NZD 10y10y,EUR 15y15y,USD 15y15y,NOK 15y15y,SEK 15y15y,JPY 15y15y,AUD 15y15y,GBP 15y15y,CHF 15y15y,NZD 15y15y,EUR 20y10y,USD 20y10y,NOK 20y10y,SEK 20y10y,JPY 20y10y,AUD 20y10y,GBP 20y10y,CHF 20y10y,NZD 20y10y
2023-12-11,230.498,390.653,340.52500000000003,258.81,40.27,426.89,420.86,96.48,484.946,214.513,352.656,313.221,229.05,71.46000000000001,417.76,372.14,103.66,436.525,229.463,356.949,319.325,236.46,96.26,446.97,356.09000000000003,116.76,441.761,262.602,372.871,338.67,257.92,141.34,492.46,364.96,136.23000000000002,476.619,223.989,353.581,315.771,232.61,87.99,435.68,358.55,111.77,435.629,211.049,353.921,313.239,229.34,63.89,412.61,379.97,99.85,441.346,247.8,366.057,331.352,248.55,121.89,478.17,352.78000000000003,130.68,461.507,273.139,377.852,343.922,264.56,154.77,503.15,373.83,140.05,487.905,274.619,381.649,279.58500000000004,247.34,207.7,494.39,390.14,138.75,512.451,219.867,326.766,197.641,197.9,199.62,416.46,363.72,113.46,513.841,199.753,299.464,169.04399999999998,180.79,185.64,380.0,349.93,105.32,510.267
2023-12-12,230.163,391.867,339.00199999999995,257.21,35.46,424.91,404.85,94.53,475.838,213.543,348.365,309.787,223.89,65.84,414.57,359.69,100.6,431.654,222.56,351.997,314.551,228.57,90.88,441.93,346.26,110.98,435.291,255.392,368.817,333.851,250.12,135.82,486.87,357.23,129.76000000000002,472.293,218.789,348.295,310.411,224.96,82.67,430.39,348.42,106.72,426.794,212.605,350.207,311.19,225.36,56.54,410.54,366.56,97.96,435.567,242.06,362.079,327.38,239.9,116.61,473.38,345.08,123.44,458.805,264.933,373.779,338.47900000000004,257.41,149.16,496.94000000000005,366.06,134.14,482.428,269.623,378.86,282.766,242.66,203.24,490.29,385.01,133.20000000000002,504.883,214.06,324.498,202.0,194.94,195.34,413.48,360.6,108.85,505.34,193.664,297.717,171.81,178.04,181.27,377.47,347.7,100.47,503.808
2023-12-13,225.904,356.512,334.728,252.84,35.31,404.25000000000006,388.88,90.66,418.916,208.534,327.897,304.88100000000003,217.91,63.370000000000005,395.61,342.06,97.4,399.215,219.21400000000003,336.238,308.744,221.27,87.53,427.54,328.93,107.29,409.051,246.73,358.06100000000004,327.085,240.38,131.16,472.16,340.55,125.54,455.075,214.571,331.457,305.175,218.08,79.64,416.9,330.3,102.89,399.626,207.416,327.705,306.608,219.77,55.17,388.11,349.54,95.3,404.111,234.216,349.26,320.771,231.68,112.43,457.64,327.78000000000003,118.69,438.219,255.633,364.498,331.597,246.55,144.11,483.04,349.8,130.26,467.64200000000005,265.559,369.332,277.65,234.12,195.28,473.28,371.4,129.77,492.716,210.862,317.23900000000003,197.267,183.12,187.67,400.97,346.82,105.18,491.189,190.383,291.718,167.303,166.47,174.04999999999998,367.44,333.79,96.87,486.737
2023-12-14,216.716,349.189,325.195,235.91000000000005,33.7,401.22,379.03,82.32000000000001,421.24300000000005,201.783,320.357,297.72,207.25,62.57,393.43,332.92,91.4,391.471,217.896,325.995,305.042,215.95,87.08,422.0100000000001,322.69,103.78,403.56500000000005,245.23,342.598,326.634,239.26,128.83,467.68,340.89,125.71,447.842,204.521,322.924,300.703,211.93,79.25,410.35,323.12,98.58,395.257,193.79,320.26,296.755,205.56,53.68000000000001,388.67,339.81,88.13,392.873,230.079,334.649,319.129,228.83,111.28,453.19000000000005,325.7,118.49,431.437,255.955,348.362,331.996,246.62,140.9,478.49,351.99,130.67,460.0,266.45300000000003,351.889,277.458,234.58,187.37,471.85,371.44,127.16,486.963,213.118,301.146,197.647,185.61,184.7,397.68,345.79,104.35,484.24,193.428,276.12,167.917,166.91,177.7,363.61,332.27000000000004,96.64,479.797
2023-12-15,206.231,354.509,323.036,227.93,37.46,401.96,371.84,81.43,427.647,189.356,318.064,293.42,200.19,64.47,389.3,322.45,87.67,393.531,206.25,322.235,298.844,207.03,87.94,416.3299999999999,311.45,97.33,407.021,234.573,340.03000000000003,321.009,229.13,129.20000000000002,464.75,327.48,117.79,450.806,198.264,318.496,294.692,203.01,80.21000000000001,403.54,311.78,92.56,398.651,185.515,319.37600000000003,293.924,198.15,56.82000000000001,382.93,330.13,86.25,394.003,220.532,332.079,312.3,219.35,111.64,449.58,313.64,110.32,433.969,244.496,345.796,327.232,236.01,141.29,476.0100000000001,337.51000000000005,122.91,463.304,253.561,348.257,277.813,222.79,191.07,467.47,355.88,120.26,490.283,202.961,297.42,208.905,183.61,182.28,394.58,331.09000000000003,96.51,486.823,183.961,272.394,183.055,170.45999999999998,169.2,361.21,318.06,88.28,481.864
2023-12-18,207.33,355.947,329.78900000000004,230.43,37.26,399.67,368.91,84.61999999999999,424.979,195.567,320.878,293.79900000000004,198.06,62.36000000000001,387.75,320.29,93.43,390.687,209.305,325.282,297.951,203.45,85.34,415.16,309.93,103.51,402.612,242.723,342.218,320.25100000000003,230.16,126.49,462.39,324.98999999999995,120.3,442.111,203.331,321.839,293.856,198.2,77.79,403.06,311.13,99.32,395.466,192.369,322.06800000000004,295.1,198.65,54.790000000000006,386.06,326.19,90.86,390.531,226.531,334.541,311.271,220.43,109.33,448.42,310.2,113.88,426.16,254.192,347.787,326.66400000000004,237.01,138.3,472.75,335.65,124.71,453.925,258.003,351.50600000000003,278.279,221.99,189.78,464.44,354.17,124.36,484.474,209.647,301.157,209.369,180.07999999999998,181.33,392.52,329.67,100.47,482.129,191.212,276.26,183.448,165.67000000000002,167.97,360.01,316.88,92.44,477.723
2023-12-19,203.35100000000003,355.716,337.983,225.46,30.79,401.39,362.15,86.65,425.113,190.223,322.021,296.253,193.21,54.36,389.48,313.04,96.32,389.957,203.983,325.873,296.496,200.46,74.92,415.21,303.52000000000004,106.12,398.868,234.783,341.86,316.64500000000004,225.15,116.63,461.25,321.5,119.53,435.244,198.645,322.646,293.339,195.59,67.06,404.33,304.23,102.82,391.884,187.16,323.208,299.251,193.33,47.71,385.73,319.01,93.13,391.073,219.324,334.519,308.0,215.03,99.03,446.1,305.89,114.11,419.631,245.796,347.226,322.814,232.31,128.79,472.5,332.77,123.28,446.874,254.191,350.277,279.391,220.39,179.41,462.98,353.74,124.64,478.24799999999993,204.506,299.732,211.234,171.13,172.51000000000002,390.07,329.73,100.97,477.442,185.759,274.791,186.385,152.53,160.29,357.46000000000004,316.92,92.69,473.063
2023-12-20,196.929,342.712,338.556,218.75,30.14,391.94,341.25,89.77000000000001,406.694,185.167,312.18,298.401,189.97,52.04,378.8,298.4,95.58,378.91,197.742,317.935,297.795,196.7,74.0,406.53,291.91,106.48,390.377,229.561,334.481,316.23,221.49,113.81,453.51,311.77000000000004,120.67000000000002,430.521,192.769,314.532,295.734,192.14,66.62,394.82,292.29,102.29,382.569,182.35,312.233,301.51300000000003,189.99,45.5,373.84,302.95,93.34,379.637,214.597,326.85,306.81,211.83,97.17,439.16,296.15,116.54,414.215,240.164,340.029,322.954,228.3,125.26,464.22,323.01,123.52,442.606,247.018,346.303,278.59,216.28,176.86,454.92,348.17,125.26,470.31,198.091,297.077,210.68,171.23,171.28,382.37,324.33,101.65,469.458,179.29500000000002,272.903,185.267,155.68,159.42000000000002,350.15,311.54,93.42,465.112
2023-12-21,195.492,343.064,341.036,224.88,32.57,393.61,338.84,94.67,421.218,183.861,314.543,308.677,195.21,54.39000000000001,382.99,295.69,98.76,384.496,199.545,321.82,307.295,202.35,76.42999999999999,410.99,291.2,108.14,398.768,232.036,340.772,323.254,226.7,117.89,458.62,315.26,125.41,440.732,192.331,317.75600000000003,305.343,197.94,68.44,399.78,290.26,103.09,389.822,181.044,314.342,312.581,195.2,48.14,378.61,299.79,97.04,384.141,216.555,332.671,316.067,216.75,101.05,443.59,297.96,119.81,424.783,242.971,346.642,328.383,233.71,129.44,469.81,327.84,129.26,452.53,250.907,350.449,284.861,220.49,181.24,459.76,351.57,123.63,479.584,202.662,300.455,216.473,168.13,175.73000000000002,388.32,327.61,102.07,478.512,183.761,276.037,190.809,148.57,163.57,356.3,314.38,95.27,473.633
2023-12-22,190.67,341.295,342.593,225.1,33.95,392.13,334.92,92.58,414.87299999999993,182.333,315.351,315.562,195.84,55.71,381.61,291.22,98.08,382.638,201.818,324.614,314.93600000000004,202.43,79.33,405.8,286.69,107.25,397.922,232.775,344.071,326.323,230.93,121.13,452.99,311.3,126.98,440.701,194.284,320.507,314.79,196.63,70.91,394.19,285.71,102.18,388.872,177.964,314.309,316.362,197.01,48.79,372.48,294.85,96.84,381.268,220.714,335.91,319.601,220.26,104.42,438.25,293.01,119.32,424.465,241.379,349.994,331.145,238.49,132.61,463.89,324.52,132.28,452.8,258.456,354.363,288.731,224.73,184.89,454.7,349.72,122.62,478.175,205.525,304.362,220.315,183.9,179.87,383.56,326.42,99.63,478.702,183.841,279.805,194.66000000000005,171.76,167.92000000000002,351.98,312.12,91.68,475.06700000000006
2023-12-25,190.67,341.295,342.598,225.04,33.46,392.14,335.78000000000003,92.77,414.88,182.333,315.351,315.56,195.84,53.53,377.51,291.05,97.9,382.637,201.818,324.614,314.104,202.45,78.11,405.8,286.51,106.95,397.922,232.775,344.071,325.251,230.93,122.36,452.99,311.31,126.98,440.701,194.284,320.507,314.789,196.65,69.64,394.2000000000001,285.49,102.39,388.871,177.964,314.309,316.35900000000004,196.97,48.24,372.48,294.63,95.97,381.268,220.714,335.91,318.858,220.27,103.95,438.26,292.97,118.68,424.465,241.379,349.994,329.845,238.49,135.02,463.89,324.49,132.73,452.8,258.456,354.363,289.358,224.73,185.11,455.34,349.73,122.68,478.303,205.525,304.362,220.412,183.91,180.45,384.26,326.42,99.63,477.953,183.841,279.805,194.981,171.77,168.42999999999998,352.22,312.12,91.67,473.59600000000006
2023-12-26,190.67,343.403,342.529,225.65,32.29,391.71,335.78000000000003,93.01,414.434,182.333,315.72900000000004,315.451,196.13,55.75,377.7,291.05,97.78,382.118,200.173,324.555,314.723,202.31,80.34,407.12,286.51,106.95,397.395,232.774,342.55,325.539,229.02,125.26,454.63,311.31,126.98,440.45,194.284,320.836,314.134,197.58,71.73,395.48,285.49,102.39,388.213,177.964,314.403,316.356,195.35,48.47,373.14,294.63,95.72,381.267,220.713,334.62,319.53900000000004,218.63,107.42,439.77,292.97,118.68,424.215,241.38,348.347,329.83500000000004,236.38,137.61,465.63,324.49,132.73,452.546,258.457,352.896,289.377,221.8,189.15,456.37,349.73,122.68,478.044,205.524,302.913,198.631,176.82,183.77,385.19,326.42,99.63,478.452,183.84,278.285,160.93,161.03,170.93,353.1,312.12,91.67,474.617
2023-12-27,185.357,335.74,337.26,221.68,28.63,381.69,328.22,89.58,391.26,176.51399999999998,305.471,309.885,192.67,53.010000000000005,364.87,283.97,96.05,365.173,190.896,313.135,308.149,197.24,77.36,392.6,279.27,103.43,380.089,225.242,331.809,319.898,222.47,122.48000000000002,441.0700000000001,303.79,122.49,421.805,185.126,309.122,307.638,192.04,68.71000000000001,380.5,278.11,99.62,371.505,173.356,304.941,311.213,194.59,45.76,360.73,288.47,94.79,363.564,210.211,323.587,313.261,213.01,104.75,425.75,285.56,115.78,406.077,235.881,337.783,324.65000000000003,229.14,134.71,452.46,316.88,127.12,433.434,247.103,344.933,282.876,215.94000000000003,187.08,443.81000000000006,343.99,121.49,460.804,198.753,296.233,214.716,173.38,182.01,373.67,320.89,97.66,461.081,179.808,272.275,189.218,160.63,169.37,342.21,308.17,88.49000000000001,457.309
2023-12-28,185.162,339.02,333.207,221.36,30.05,382.42,329.08,88.62,404.495,180.489,309.379,304.251,197.39,52.48,372.63,289.87,94.42,362.004,198.365,318.45,301.892,201.84000000000003,77.21000000000001,399.62,285.53000000000003,104.96,373.619,230.636,336.208,316.13,226.11,122.46999999999998,448.23,311.31,124.44,419.738,192.644,314.495,300.44300000000004,197.68,68.52000000000001,387.56,284.63,99.94,363.363,173.802,308.19800000000004,306.185,194.7,44.95,369.44,293.7,91.07,363.184,214.876,328.574,309.963,223.28,104.68,433.06,293.06,117.51,403.616,241.767,341.734,320.527,228.11,134.78,459.49,324.57,129.20000000000002,431.603,252.98,347.7,277.161,219.73,189.56,449.55,351.99,119.02,459.0,204.628,298.49800000000005,209.987,170.01999999999998,186.95,378.34,329.96,97.82,459.279,185.913,274.30400000000003,184.709,151.75,175.13,346.17,317.31,90.18,455.515
2023-12-29,188.528,335.40000000000003,332.837,221.98,31.41,384.44,329.88,89.8,402.478,186.839,310.22,306.105,199.84,55.95,374.09,292.88,97.31,364.988,206.811,321.82,307.517,207.11,80.19,398.73,289.34000000000003,109.68,376.954,240.142,340.902,321.978,233.7,126.19,448.50000000000006,318.89,128.56,421.56,200.685,317.28700000000003,305.156,202.99,71.86,386.51,287.19,103.7,367.967,177.342,307.789,307.86400000000003,196.88,48.65,372.85,297.84000000000003,93.22,365.786,223.693,333.463,316.983,224.61,107.61,433.65,299.87,121.46,405.512,251.78500000000005,346.296,325.545,240.11,139.02,459.48,332.67,133.49,433.46600000000007,259.18800000000005,349.811,280.803,224.46,193.6,450.56,356.98,122.93,460.674,210.641,300.58500000000004,211.713,176.63,190.74,378.07,332.90000000000003,101.26,460.943,191.403,276.37,185.367,161.44,178.7,344.94,320.23,93.58,457.263
2024-01-01,188.528,335.40000000000003,333.04,222.08,31.41,383.89,330.34,89.8,402.473,186.839,310.22,306.203,199.82,55.95,373.01,293.02000000000004,97.31,364.984,206.811,321.82,308.032,207.1,80.19,401.07,289.16,107.5,377.314,240.142,340.902,322.29,233.7,126.19,449.9,318.9,126.6,421.5,200.685,317.28700000000003,305.26300000000003,202.98,71.86,389.16,286.99,103.69,368.015,177.342,307.789,307.962,196.86,48.65,367.54,298.21,93.23,365.941,223.693,333.463,316.704,224.61,107.61,434.64,299.84000000000003,119.48,405.37,251.78500000000005,346.296,326.279,240.11,139.02,461.18,332.64,131.53,433.469,259.18800000000005,349.811,280.557,224.46,193.59,451.5100000000001,356.98,124.0,460.797,210.641,300.58500000000004,211.757,176.63,190.75,378.76,332.87,101.26,461.09,191.403,276.37,185.472,161.43,178.70999999999998,345.61,320.18,93.58,457.317
2024-01-02,193.714,345.082,327.515,224.86,31.53,390.99,337.68,89.72,412.65400000000005,190.202,317.073,304.504,201.37,54.190000000000005,376.4,300.14,97.18,371.992,207.626,325.006,309.683,209.27,79.33,405.34,298.9,107.19,384.874,243.744,342.574,324.129,234.86,125.61,457.06,332.47,126.21,430.5450000000001,202.064,320.767,307.043,204.55,70.41,392.99,295.76,102.92,375.431,185.399,317.102,303.487,199.73,47.14,372.69,304.2,94.19,372.429,227.722,336.057,318.687,225.36,107.16,440.78,312.04,119.8,413.538,255.18,347.341,328.007,241.62,138.35,469.13,347.24,130.66,443.19,263.745,352.668,280.749,227.29,192.76,458.42,374.26,124.29,469.809,213.629,303.15500000000003,212.229,182.62,189.78,385.0,349.25,101.26,469.3970000000001,194.285,278.432,185.81,166.93,177.46,350.34000000000003,335.69,93.58,465.592
2024-01-03,187.174,346.05100000000004,327.446,224.69,31.15,393.42,334.63,95.84,408.94700000000006,183.139,316.742,298.93,198.52,54.56999999999999,380.4,298.44,99.12,375.389,202.142,325.177,301.146,204.96,79.44,408.4500000000001,299.07,106.92,390.034,238.963,343.459,316.024,231.21,125.82,457.18,330.01,124.99,435.783,196.945,320.793,298.61,200.0,70.41,396.61,296.45,103.35,380.908,176.417,315.982,299.644,199.62,47.39,375.24,299.98,96.5,375.594,221.391,336.577,310.104,220.1,107.61,441.12,310.35,117.89,419.428,251.44600000000003,348.474,320.245,239.09,138.39,469.18,344.22,129.89,447.921,259.433,356.831,274.79200000000003,225.62000000000003,192.65,461.18,374.11,125.33,475.2360000000001,209.348,308.12,207.831,179.02,189.95,387.42,351.66,102.49,475.287,188.671,283.54200000000003,182.662,161.93,177.92,352.48,338.86,95.99,471.488
2024-01-04,204.659,355.635,348.241,235.49,31.65,400.76,351.22,105.31,428.042,197.961,327.385,320.392,208.9,53.38,391.05,313.47,113.35,387.739,215.002,334.949,323.68100000000004,215.39,78.64,418.8,312.52,122.46999999999998,401.28,247.018,352.535,339.358,242.26,123.34,466.15,341.81,139.22,446.833,209.291,330.817,321.093,210.13,69.63000000000001,407.48,310.41,119.63,392.208,193.242,327.005,321.194,209.86,45.86,385.8,316.42,110.0,388.341,233.424,345.839,332.937,231.32,105.24,450.52,322.89,132.01,430.436,256.653,357.401,343.959,249.99,135.78,477.8,355.65000000000003,144.2,458.98,268.276,364.811,297.212,237.21,192.14,469.02,382.82,135.57999999999998,486.585,214.82100000000003,315.239,230.506,189.14,190.41,394.56,359.7,115.13,486.725,194.245,290.13,205.132,170.41,178.74,359.17,346.83000000000004,107.54999999999998,482.87000000000006
2024-01-05,210.96400000000003,356.758,351.308,243.64,28.6,408.74,360.79,108.05,421.264,203.933,331.261,320.899,215.92,51.31,399.83,323.76,116.59,389.3,219.46,339.69100000000003,322.172,223.13,75.74,424.01,321.55,125.15,403.05,249.41,358.593,334.803,248.23,121.84,470.99,347.88,139.85,446.23,213.65500000000003,335.40000000000003,319.78200000000004,218.45,66.89,412.78,320.34,123.37,394.686,199.183,330.573,322.986,216.09,44.13,393.78,326.79999999999995,116.21,389.513,236.824,351.389,329.419,238.27,102.95,455.75,330.48,133.69,429.968,258.344,363.841,338.66,255.28,134.83,482.32,360.57,144.11,458.288,269.909,369.342,291.637,242.38,188.49,471.31,385.22,139.85,486.672,217.125,319.029,222.509,192.78,186.61,397.1,363.03,116.12,473.853,197.828,293.684,195.756,174.31,175.45999999999998,362.74,350.72,105.22,482.806
2024-01-08,205.299,356.815,347.49,241.6,28.97,403.3,356.32,103.82,419.276,198.933,332.583,317.623,216.82,51.94,394.98,320.36,111.96,385.92,218.412,341.33,320.368,221.22000000000003,76.63,423.29,320.23,119.79,400.741,250.571,359.456,334.358,246.97,122.74,471.69,346.69,138.84,446.141,209.848,337.29,317.43600000000004,218.01,67.65,411.86,318.96,116.58,391.353,193.411,331.123,319.498,217.96,44.25,391.06,321.89,109.3,386.526,234.474,352.47700000000003,329.82800000000003,234.79,104.23,455.95,327.87,130.68,430.153,261.99,364.54,337.603,255.61,135.47,483.39,360.34,144.48000000000002,457.997,266.10299999999995,370.002,282.706,244.31,188.88,471.71,384.81,136.42000000000002,486.1830000000001,213.931,319.252,214.753,188.25,187.3,396.85,363.31,113.06,485.942,193.604,293.876,189.37,171.38,175.99,361.27,351.46000000000004,104.63,482.128
2024-01-09,214.56,354.916,346.029,242.47,27.32,397.3,358.49,106.12,420.623,205.476,329.829,317.876,217.77,51.16,389.75,319.84,114.48,386.3,222.126,338.132,320.871,226.94,75.3,419.16,318.28,122.55,401.833,254.52400000000003,357.642,335.035,254.72000000000003,120.94,468.62000000000006,347.11,141.70000000000002,447.506,216.432,333.72700000000003,317.757,221.98,66.58,407.12,316.29999999999995,119.77,392.868,200.519,329.04900000000004,319.797,216.74,43.22,384.36,323.20000000000005,111.27,385.594,239.891,349.983,330.601,243.59000000000003,101.69,453.16,328.17,133.13,430.398,264.998,363.265,338.195,262.65,134.34,480.11,360.87,147.65,460.282,270.951,370.0,282.796,248.19,187.7,470.21,385.08,140.44,486.975,217.791,319.68100000000004,214.479,197.59,185.09,395.35,363.67,117.66,486.729,197.352,294.428,188.708,178.32,173.31,359.65,351.82000000000005,109.47,482.897
2024-01-10,218.625,353.759,351.987,245.63,26.16,399.94,363.92,106.14,430.64,208.092,329.539,322.337,221.34,49.59,397.09,323.20000000000005,116.0,392.858,227.019,338.541,323.697,230.65000000000003,74.37,425.08,319.52,126.41,408.075,256.221,359.12600000000003,336.422,256.92,120.83,474.98,347.83,145.42,453.233,219.016,334.108,321.104,226.04,65.44,413.15,317.75,122.72,399.059,202.47000000000003,328.401,324.49,219.8,42.44,393.06,327.89,112.56,392.545,242.125,350.67900000000003,332.127,245.48,101.76,458.76,329.48,137.69,435.687,266.27,365.305,339.493,265.06,134.03,487.14,361.15,150.78,466.308,272.52200000000005,371.483,285.565,250.63,186.09,477.46,386.99,146.74,493.152,217.627,321.322,216.697,196.92,183.7,401.35,365.43,122.14,492.953,196.001,296.021,190.324,177.04999999999998,172.25,365.04,352.88,113.58,489.1060000000001
2024-01-11,215.282,339.971,358.72700000000003,242.82,24.9,391.69,361.35,102.97,418.432,207.543,321.508,325.559,218.92,47.99,385.9,325.84,113.08,389.608,222.257,333.28000000000003,324.557,228.81,72.78999999999999,418.96,325.67,124.18,404.905,254.88,356.371,335.826,255.05,119.01,467.38,352.75,145.49,449.514,217.325,328.16,322.531,224.36,63.99,406.97,324.32,119.71,395.671,204.072,319.132,328.926,216.87,40.49,377.74,328.47,109.37,389.44,240.092,347.089,331.667,243.51,100.17,452.92,333.64,138.09,432.406,265.38,363.125,338.803,263.22,131.94,478.17,366.77,150.59,462.196,273.587,369.846,287.153,248.16,184.82,471.91,389.64,142.61,490.353,219.961,320.12100000000004,218.671,195.55,182.84,396.52,369.0,119.11,489.351,199.095,295.166,193.005,175.78,171.72,360.04999999999995,357.16,110.91,485.494
2024-01-12,202.73,329.622,355.658,232.50000000000003,23.75,388.47,349.67,93.36,414.816,201.41,319.697,322.40000000000003,211.99,45.37,385.4,317.01,109.54,385.897,219.61,332.815,323.142,222.91,68.86,420.74,317.64,121.16,402.935,252.359,354.416,335.808,250.03000000000003,114.53,472.5799999999999,349.58,142.01,450.208,213.924,328.259,320.125,217.56000000000003,60.260000000000005,407.30000000000007,314.78000000000003,117.07,393.524,195.533,316.088,325.417,210.41,38.64,376.6,320.01,105.5,385.232,237.036,345.32,330.959,239.13,95.31,457.19000000000005,330.62,133.87,431.558,263.24,361.034,339.281,257.74,127.71,484.02,363.41,147.64,464.05,271.071,369.581,285.897,246.42,181.56,475.97,388.74,148.48,491.132,218.53500000000005,320.605,217.735,189.44,180.65,400.71,366.87,123.9,490.616,198.534,295.836,192.274,166.71,170.27,365.09,353.7,115.61,487.366
2024-01-15,207.31,329.622,361.561,236.31000000000003,24.12,393.85,346.81,93.82,414.612,204.219,319.697,329.98,214.08,45.24,392.19,314.87,107.13,385.628,222.984,332.815,330.65000000000003,224.61,68.55,426.61,318.04,119.75,404.63,254.29,354.416,344.015,251.25000000000003,114.14,478.68000000000006,353.06,141.82,453.613,216.947,328.259,328.335,219.37000000000003,59.88,414.02,314.24,115.78,394.705,197.163,316.088,332.473,213.61,38.31,384.97,315.49,103.3,383.919,239.392,345.32,339.26500000000004,240.53,95.17,462.63,332.93,132.62,434.933,264.872,361.034,347.427,258.84000000000003,127.16,490.65,367.69,148.18,467.488,273.534,369.581,292.754,245.01,178.56,482.01,390.58,147.37,494.423,219.498,320.605,224.161,196.38,177.16,407.14,370.42,122.81,493.988,198.65,295.836,198.417,179.77,167.27,371.33,359.2,114.73,490.759
2024-01-16,208.15,337.897,362.638,230.87,26.32,400.14,349.82,95.22,417.869,207.797,330.845,335.624,212.11,47.77,399.36,316.82,104.55,388.978,229.37500000000003,346.33500000000004,337.37,223.92,71.52,431.41,320.93,120.42,410.819,257.935,368.178,346.815,252.45,117.08,482.5700000000001,357.45,141.95,460.193,221.255,341.471,335.804,218.78000000000003,62.77,419.94999999999993,316.82,115.97,400.518,202.84,325.813,337.36100000000005,210.1,40.94,392.36,317.46,96.86,385.954,243.395,359.521,343.566,241.38,98.37,466.02,335.91,133.22,441.57,268.372,374.619,349.141,260.39,130.01,494.91,373.14,148.01999999999998,474.245,279.725,381.85,298.307,245.97000000000003,180.52,486.36,397.21,147.23999999999998,500.9210000000001,224.375,332.067,231.177,197.62,178.69,411.78,379.01,121.25,501.017,201.857,306.715,205.873,179.87,168.27,376.24,369.26,112.08,497.806
2024-01-17,219.0,356.118,369.806,244.61,27.38,410.94,376.81,97.5,423.635,213.956,339.564,348.25,225.74,51.17,408.79,340.26,110.03,394.119,229.926,349.938,350.461,234.8,74.64,437.19,338.19,124.42,416.09,259.651,368.05,355.885,261.28,119.51,485.67,369.52,146.51000000000002,461.377,224.434,345.912,349.748,229.87,66.31,425.61,336.14000000000004,119.92,407.064,210.884,337.14300000000003,348.568,225.99,44.13,404.57,343.39,103.74,389.799,242.605,360.569,353.83,250.46,100.84,470.61,350.53000000000003,137.25,443.189,271.818,373.578,357.357,268.99,132.38,496.99,383.39,152.93,475.075,271.855,381.047,307.533,252.68,182.47,489.49,407.81,147.97,505.342,216.073,331.221,239.479,202.91000000000005,182.91,416.24,386.88,120.21,504.651,193.525,305.681,213.528,185.78,173.70000000000002,380.51,375.12,111.85,501.405
2024-01-18,219.075,355.431,365.208,249.8,30.16,411.23,370.44,95.75,421.313,219.46500000000003,343.721,340.765,231.65,54.02,412.13,333.40000000000003,109.24,395.054,231.796,356.14,344.096,241.7,78.60000000000001,441.36,332.37,123.73,417.681,265.987,374.787,350.666,266.54,124.25,490.54,365.61,147.56,463.497,230.007,352.031,342.48400000000004,238.0,70.09,430.16,329.3,119.15,408.013,215.022,339.981,340.975,229.45,46.01,406.67,337.39,103.85,391.991,250.462,367.252,348.90500000000003,254.77,105.37,474.42,345.39,136.76999999999998,445.183,277.044,380.292,351.929,274.89,137.22,502.63,380.48,155.01,477.12,278.817,387.979,302.227,259.4,191.08,495.12,405.97,146.14,511.828,220.96,337.602,234.762,209.21,190.8,420.71,385.78,120.49,510.394,198.568,311.88,209.295,190.55,180.27,384.64,373.91,111.4,506.487
2024-01-19,225.201,359.66900000000004,366.426,256.13,30.31,416.62,373.89,96.8,421.646,219.27,343.909,342.635,236.21,55.54,411.4,336.01,107.54,398.342,231.328,354.386,345.623,243.2,81.39,440.85,332.34,121.07,420.824,261.381,371.33,352.051,267.25,128.79,486.92,362.37,143.5,469.37,226.692,350.591,344.072,239.24,72.33000000000001,431.36,329.28000000000003,116.17,410.884,216.576,341.00100000000003,343.059,236.90000000000003,47.42,407.39,340.93,103.24,395.032,246.042,364.522,350.297,256.8,109.66,471.19,344.21,134.68,450.414,272.297,376.304,353.31199999999995,274.67,141.96,498.65,375.66,149.59,483.507,273.841,383.348,303.671,259.33000000000004,197.84,494.55,403.1,144.67000000000002,513.717,215.126,332.791,236.05,214.88,200.97,422.47,381.91,118.61,515.751,191.577,307.068,210.407,201.87,191.11,387.73,369.94,110.14,510.823
