,USD 1y1y,EUR 1y1y,GBP 1y1y,JPY 1y1y,AUD 1y1y,NZD 1y1y,CHF 1y1y,NOK 1y1y,SEK 1y1y,USD 2y1y,EUR 2y1y,GBP 2y1y,JPY 2y1y,AUD 2y1y,NZD 2y1y,CHF 2y1y,NOK 2y1y,SEK 2y1y,USD 2y2y,EUR 2y2y,GBP 2y2y,JPY 2y2y,AUD 2y2y,NZD 2y2y,CHF 2y2y,NOK 2y2y,SEK 2y2y,USD 5y5y,EUR 5y5y,GBP 5y5y,JPY 5y5y,AUD 5y5y,NZD 5y5y,CHF 5y5y,NOK 5y5y,SEK 5y5y,USD 10y10y,EUR 10y10y,GBP 10y10y,JPY 10y10y,AUD 10y10y,NZD 10y10y,CHF 10y10y,NOK 10y10y,SEK 10y10y,USD 15y15y,EUR 15y15y,GBP 15y15y,JPY 15y15y,AUD 15y15y,NZD 15y15y,CHF 15y15y,NOK 15y15y,SEK 15y15y
2024-02-14,390.705,231.405,400.35999999999996,41.38,411.63,466.786,92.73,409.34999999999997,277.59000000000003,365.273,214.835,362.46999999999997,57.809999999999995,401.05000000000007,428.977,103.35000000000001,379.11199999999997,251.28,363.72,216.23100000000002,355.48,65.24,406.87,429.029,107.44,372.921,248.19,379.225,256.218,369.13,134.99,479.92999999999995,477.23699999999997,141.60999999999999,367.165,270.54999999999995,387.36100000000005,269.549,403.74999999999994,201.2,482.74,522.385,151.69,320.343,268.40000000000003,334.41900000000004,216.65,383.44,202.28000000000003,407.51,521.466,130.77,248.062,220.08999999999997
2024-02-15,389.19,233.86999999999998,398.49,38.21,401.98,452.57500000000005,93.26,401.867,277.87,362.2,219.284,361.19,54.92,393.27,415.393,104.13,373.213,250.93,361.007,221.231,355.02,62.050000000000004,398.85,415.065,106.71,365.388,247.29999999999998,376.558,255.267,370.76,131.77,475.31999999999994,464.71,139.09,359.86400000000003,268.82,385.478,274.442,407.21999999999997,200.43,477.46000000000004,504.26200000000006,150.33,311.899,270.10999999999996,332.58,220.568,386.39,202.32999999999998,401.58,506.41999999999996,126.93,240.83800000000002,218.73
2024-02-16,396.631,243.92000000000002,413.08,38.78,409.93000000000006,462.403,99.83999999999999,413.33299999999997,282.53,368.457,225.523,373.5,56.07,397.71000000000004,421.23999999999995,108.89,384.476,253.64,366.538,224.98300000000003,365.12,63.71,403.49,421.544,112.81000000000002,376.967,249.61,379.141,258.482,373.9,133.39000000000001,481.69000000000005,472.01700000000005,145.16,369.05,270.67,385.899,272.296,410.43,198.89,485.45,510.57300000000004,153.48999999999998,321.78499999999997,272.87,332.354,219.08599999999998,389.10999999999996,200.73,408.5,512.8960000000001,130.51999999999998,250.053,221.26999999999998
2024-02-19,396.631,242.49800000000002,409.68,38.48,405.11,467.41,99.00999999999999,419.034,285.26,368.457,225.721,372.14,55.76,395.82,424.772,107.2,388.423,257.05,366.538,225.60699999999997,365.25,62.8,402.44,425.46799999999996,111.23,381.141,253.79999999999998,379.14,260.928,375.41,131.78,480.17,476.726,145.51000000000002,371.125,275.26,385.899,277.75,410.18999999999994,198.67,482.83,516.6210000000001,152.99,325.05899999999997,275.17,332.355,224.744,388.9,200.34,405.96,518.084,130.03,253.20299999999997,223.76999999999998
2024-02-20,392.613,237.694,400.46,39.129999999999995,400.58,462.24699999999996,93.8,417.281,278.01,365.13100000000003,221.048,365.36,55.300000000000004,394.98,419.505,102.55000000000001,386.452,250.72,364.226,222.099,358.26,62.39,400.38,419.19000000000005,106.26,378.411,247.32,380.95599999999996,258.64500000000004,368.87,129.84,477.97999999999996,471.65,141.01999999999998,366.264,270.97,389.209,275.394,404.92,193.99,481.9,512.015,147.26,321.22799999999995,271.6,336.14099999999996,222.311,384.4,194.44,404.61,513.16,125.07,249.88800000000003,220.59000000000003
2024-02-21,399.497,245.67199999999997,411.17,38.53,404.13,473.934,98.26,416.221,279.53999999999996,370.93600000000004,228.121,375.75,55.300000000000004,399.42,426.22499999999997,105.99000000000001,386.82500000000005,251.66,369.58700000000005,228.369,370.24,62.03999999999999,403.95000000000005,424.988,109.48,379.508,249.54999999999998,383.808,264.416,369.7,129.04,481.56,476.353,144.60999999999999,366.144,280.98,391.368,276.514,409.90000000000003,193.5,486.53000000000003,519.517,148.34,320.977,276.25,338.02,223.712,388.57,193.94,407.30000000000007,520.698,127.56,249.67700000000002,223.5
2024-02-22,404.52899999999994,254.116,416.89,37.85,405.79,479.392,99.59,417.00100000000003,284.96000000000004,372.844,232.88899999999998,381.94,53.71,399.16999999999996,427.867,103.47,387.028,255.45,370.574,230.44199999999998,372.33,60.56,403.57000000000005,426.248,107.60000000000001,379.992,252.5,381.392,258.417,371.11,127.91,476.46,472.743,139.04000000000002,365.441,271.09999999999997,388.103,273.847,405.32000000000005,191.96,482.02,515.703,146.22,319.881,272.84000000000003,334.134,218.647,384.58,193.18,403.99,514.198,124.25999999999999,249.263,221.73
2024-02-23,401.455,243.511,408.43999999999994,37.980000000000004,405.06,478.37699999999995,94.96,417.24399999999997,284.11,366.39,222.078,373.76,54.010000000000005,394.22,428.967,100.4,386.18199999999996,253.88000000000002,363.176,220.77599999999998,364.99,60.78,398.78,425.568,104.42,379.224,249.85,370.873,252.02200000000002,364.45,128.11999999999998,470.37000000000006,471.296,135.81,363.87100000000004,266.99,378.894,265.32,400.09,192.03,475.54999999999995,517.844,144.01999999999998,312.629,268.29999999999995,325.906,213.21300000000002,379.33,192.95,398.44,517.3739999999999,121.46999999999998,244.048,216.61
2024-02-26,404.92299999999994,254.61999999999998,414.98999999999995,36.85,404.01,475.603,97.75,419.446,291.89,368.755,230.091,379.66,51.92,397.31,426.628,104.01,388.16700000000003,259.37,365.007,229.15,371.34999999999997,58.650000000000006,401.40000000000003,423.538,108.28999999999999,380.813,255.92000000000002,372.60699999999997,260.837,371.23,123.4,472.77,468.62000000000006,141.82,362.851,272.23,380.4,273.482,404.6,187.94,476.26,512.087,148.88,312.831,277.61,327.536,221.16099999999997,383.44,189.97,399.76,510.563,129.16,245.25100000000003,220.94
2024-02-27,406.236,253.898,419.66999999999996,37.07,404.48,480.82099999999997,98.81,421.73299999999995,292.31,369.456,231.976,383.27,52.65,391.65000000000003,430.583,105.69,390.524,261.84,366.543,230.763,374.77,59.21999999999999,398.91,427.518,110.67,383.912,256.8,375.9,263.344,372.71000000000004,124.41,477.04,476.981,142.82,368.157,274.56,384.279,275.673,405.51000000000005,188.72,480.15,517.4929999999999,151.51,316.562,275.82,331.01,221.682,384.69,191.05,405.03,515.9029999999999,131.44,248.334,223.05
2024-02-28,398.957,252.623,419.7,36.919999999999995,400.35999999999996,452.233,97.94,420.34900000000005,293.77,365.38599999999997,232.121,381.76,52.28,389.1,409.631,106.57000000000001,390.442,261.49,362.173,231.26600000000002,373.21,58.75,395.74,408.579,109.21000000000001,384.81600000000003,257.8,374.004,261.187,369.66,124.27999999999999,473.09999999999997,468.827,140.52,370.41499999999996,273.97,382.317,272.61199999999997,403.02,189.84,476.39,505.14400000000006,149.79,317.258,277.34000000000003,329.747,219.26000000000002,382.07,193.41,402.15,502.35900000000004,128.6,249.25099999999998,223.99
2024-02-29,397.477,252.576,415.09000000000003,37.419999999999995,400.1,448.036,93.47,420.292,289.89,364.896,229.927,376.63,54.010000000000005,388.41999999999996,406.77199999999993,102.19,388.115,258.47,362.00600000000003,228.219,369.12,60.49,394.89,403.57599999999996,105.38000000000001,380.93,254.29,372.603,253.166,362.12,125.17,471.91999999999996,463.997,133.81,363.233,269.78,378.974,265.755,394.37,190.55,476.13000000000005,500.54600000000005,142.07,312.966,270.45,326.241,212.73399999999998,372.65999999999997,195.06,402.78999999999996,500.73299999999995,124.19,245.113,218.29000000000002
2024-03-01,388.157,250.11899999999997,412.28,35.94,400.0,453.16900000000004,95.02000000000001,420.893,285.32,354.861,228.183,372.87,53.510000000000005,383.59000000000003,409.1,97.61999999999999,386.37199999999996,254.85999999999999,353.342,227.067,364.26,59.63,390.12,407.191,102.37,378.595,250.95000000000002,366.914,252.156,359.3,125.66999999999999,469.90999999999997,463.586,134.56,360.979,268.62,373.926,266.146,391.92999999999995,190.35999999999999,473.15,504.663,142.23,311.464,268.09,321.842,211.30599999999998,370.75,194.09,400.31,500.30400000000003,121.55,243.53699999999998,215.63
2024-03-04,395.952,252.20600000000002,416.83000000000004,36.39,402.21999999999997,462.242,92.96,413.84499999999997,280.52000000000004,359.631,226.272,377.83000000000004,52.03,392.09999999999997,411.557,97.97,380.156,250.22000000000003,356.633,225.07199999999997,368.62,58.52,395.92,408.465,101.57000000000001,372.479,245.76,368.513,251.714,361.24,124.93,469.73,458.388,133.28,355.169,262.83,374.819,266.44100000000003,393.62,191.91,473.88000000000005,503.33,144.16,305.247,261.91,322.93,213.007,371.98,196.06,401.03,498.99699999999996,122.63999999999999,238.015,208.67
2024-03-05,389.432,245.27899999999997,409.33000000000004,34.849999999999994,396.47,448.147,92.75,410.644,272.37,353.07599999999996,220.88,368.57,49.95,381.59999999999997,403.147,91.45,375.752,239.21,349.882,218.19600000000003,358.39,56.11000000000001,386.51,400.263,95.15,367.25,235.6,362.15799999999996,244.30399999999997,349.1,121.73,460.24,448.954,127.12,348.34299999999996,255.01999999999998,368.541,257.259,382.53,189.27,464.74,493.919,137.4,297.744,254.6,317.081,205.333,362.71,194.19,393.10999999999996,489.18999999999994,120.44999999999999,230.48700000000002,202.04
2024-03-06,389.218,245.955,407.77,35.88,395.03,447.105,90.73,414.14,273.68,350.263,220.309,364.06,50.23,378.57,403.27700000000004,91.07,377.073,242.11999999999998,346.36,218.58300000000003,354.4,56.21000000000001,382.3,400.162,95.12,369.567,237.61999999999998,355.312,244.26700000000002,347.23,121.14,453.42,444.55600000000004,126.91,350.434,255.81,363.448,258.541,379.37,188.01000000000002,458.91,492.886,139.1,297.601,259.41999999999996,312.674,207.78799999999998,359.71000000000004,193.01999999999998,387.65999999999997,487.37700000000007,121.83999999999999,231.292,207.69000000000003
2024-03-07,382.681,240.85000000000002,409.64,37.54,392.96999999999997,444.88700000000006,91.64999999999999,409.734,270.82,345.431,216.884,365.66,52.62,377.38,400.016,89.53999999999999,373.594,239.98,342.585,216.071,354.95,59.48,382.55,397.409,94.32000000000001,365.788,235.48,356.133,243.112,347.34,126.47,455.1,444.031,124.6,347.824,253.67000000000002,364.94599999999997,258.659,375.91999999999996,189.98999999999998,459.68,489.837,137.62,296.513,253.08,314.434,208.54,356.34999999999997,194.97,389.27,485.065,118.93,229.04,201.92999999999998
2024-03-08,377.62,232.512,402.24,38.440000000000005,389.63,440.594,86.36,394.842,256.58,342.497,206.38299999999998,359.29,54.99000000000001,375.11,396.71500000000003,89.58,359.454,226.41,340.208,209.29700000000003,350.62,60.56,379.68,394.607,92.63,352.121,222.71999999999997,357.283,239.249,345.13,125.79,451.49,441.08299999999997,124.08999999999999,339.899,245.08,367.238,258.04200000000003,377.24,193.23999999999998,456.40999999999997,486.336,137.42000000000002,287.24699999999996,246.68,317.033,207.695,356.32,197.3,386.11,481.73,120.55,220.52,194.64999999999998
2024-03-11,383.697,236.077,397.0,37.16,389.35,433.535,89.05999999999999,384.787,260.5,346.687,211.244,355.90000000000003,52.78,376.79999999999995,391.00600000000003,90.16999999999999,351.153,229.73,343.766,211.25699999999998,347.44,59.019999999999996,379.96,389.21000000000004,94.01,345.223,225.11,357.858,241.276,346.97,129.7,452.17,440.829,123.69000000000001,340.935,247.14999999999998,366.981,259.41700000000003,377.92,197.06,456.71,483.393,138.93,286.33700000000005,251.92999999999998,316.521,209.477,357.54,200.8,386.47999999999996,478.64199999999994,122.0,220.659,196.82999999999998
2024-03-12,391.194,241.1,396.0,35.47,391.36,438.154,91.92,380.036,262.11,353.435,213.74,354.09000000000003,51.839999999999996,383.04,392.52099999999996,94.32000000000001,345.31100000000004,230.64,350.00100000000003,213.68,345.33,57.47,382.8,391.198,99.32,339.35200000000003,226.35,362.295,241.223,345.52,129.21,453.69,443.02900000000005,127.95,338.096,247.40000000000003,371.313,258.468,377.2,196.59,458.8,486.09499999999997,141.37,284.213,247.35999999999999,320.697,208.748,357.36,200.39,387.76,481.21400000000006,122.61,217.44500000000002,196.49
2024-03-13,397.567,245.418,401.99999999999994,37.05,393.63,439.178,93.37,384.381,264.46999999999997,358.129,219.05700000000002,362.65999999999997,50.68,385.70000000000005,393.56300000000005,98.44000000000001,349.179,232.68,354.709,217.583,352.40999999999997,57.31,387.64,392.01,100.54,343.26599999999996,228.69000000000003,364.07,243.594,351.07,129.07,461.58000000000004,445.394,129.55,340.298,249.91,372.70599999999996,264.26,382.71999999999997,196.17,464.20000000000005,488.41700000000003,143.46,284.983,251.73000000000002,322.004,214.48499999999999,362.52,199.34,392.39000000000004,483.763,125.64999999999999,217.575,200.78
2024-03-14,407.16200000000003,253.709,410.84,37.169999999999995,403.15000000000003,450.69100000000003,97.02,394.594,271.76,371.814,228.45499999999998,370.86,51.239999999999995,394.33,400.01,101.42999999999999,361.49399999999997,239.96,367.413,226.956,361.35,57.95,395.73,399.477,103.22,354.569,237.95999999999998,374.85699999999997,250.745,359.84,131.24,468.70000000000005,455.76,134.12,347.505,260.52,381.617,267.897,390.68,199.94,471.42999999999995,497.22499999999997,145.18,292.769,259.46,329.706,217.382,370.14,200.95000000000002,399.58,492.058,128.70999999999998,226.607,209.85999999999999
2024-03-15,413.98900000000003,255.175,412.64000000000004,35.699999999999996,405.63,446.095,105.23,405.70000000000005,278.38,377.577,229.784,373.97999999999996,52.12,395.92,397.995,107.33,368.975,247.54999999999998,371.422,226.78699999999998,363.64,58.230000000000004,398.45,397.139,109.11,362.048,243.41,374.191,252.13199999999998,359.18,129.42000000000002,469.16,453.381,136.95999999999998,351.771,262.68,379.527,265.74399999999997,390.68,199.66,472.89000000000004,495.13100000000003,147.67999999999998,298.30899999999997,263.14000000000004,327.374,214.899,370.10999999999996,202.31,401.39,489.99300000000005,130.22,230.05300000000003,209.20000000000002
2024-03-18,414.637,256.644,413.72,37.730000000000004,403.73,449.47299999999996,106.13,414.41600000000005,282.49,378.216,232.083,375.5,52.42,393.10999999999996,400.07599999999996,109.82000000000001,378.896,252.68,372.763,229.71300000000002,365.01,58.37,395.63,397.762,110.33999999999999,371.034,248.0,376.236,253.35000000000002,358.76,123.50000000000001,468.40000000000003,451.659,138.13,355.22200000000004,265.72,382.26800000000003,269.638,390.34,188.66,472.44,494.85400000000004,146.47,303.754,265.74,329.923,218.259,369.65,192.07,400.53000000000003,489.734,131.09,235.153,214.86999999999998
2024-03-19,408.408,253.406,405.47,39.86,395.2,437.55300000000005,105.32999999999998,414.277,281.23,373.054,230.01299999999998,368.18,53.449999999999996,382.8,393.755,108.01,377.72,250.76999999999998,368.487,227.577,362.26,59.599999999999994,389.18,393.469,109.78000000000002,368.71299999999997,246.60000000000002,375.304,254.87099999999998,358.32,120.63999999999999,464.18,450.04799999999994,137.14,354.028,266.15999999999997,383.788,268.99899999999997,390.64,187.19,467.84,491.16400000000004,148.11,302.697,265.2,332.021,219.171,370.15,190.97,395.57000000000005,488.482,131.03,234.20499999999998,213.87
2024-03-20,398.49800000000005,255.10600000000002,404.0,38.04,397.84000000000003,429.779,99.81,408.82800000000003,282.52000000000004,368.65999999999997,229.585,365.79,51.51,367.13,389.721,105.33999999999999,371.944,249.96999999999997,365.857,225.85299999999998,356.57,57.379999999999995,377.56,389.45099999999996,107.61,363.634,245.75,378.489,252.297,354.49,122.51,458.95,450.294,136.41,350.663,263.7,387.572,269.174,388.18,193.81,463.79,484.596,146.58,298.867,264.88,335.934,218.55,367.68,196.23999999999998,391.97,488.53999999999996,129.20000000000002,230.65099999999998,213.68
2024-03-21,402.59000000000003,249.267,393.43,43.519999999999996,398.96,432.8,91.95,405.206,275.31,369.339,225.46499999999997,358.99,57.50999999999999,392.87,392.054,97.45,368.75100000000003,244.87,365.687,223.768,351.38,63.05,395.23,393.056,100.79,361.194,242.1,376.18399999999997,251.801,356.3,123.49000000000001,465.31,448.96500000000003,134.41,354.132,262.56,384.656,268.547,391.09,187.82000000000002,471.01,492.27299999999997,144.69,300.905,264.74,333.35699999999997,217.89399999999998,370.82,192.37,399.23,487.65099999999995,127.91,233.221,213.48
2024-03-22,395.353,242.69799999999998,385.62,43.8,391.67,432.141,90.98,395.40000000000003,269.6,361.09499999999997,217.027,350.72999999999996,57.440000000000005,378.65000000000003,390.585,94.67999999999999,360.717,238.34,357.656,215.71099999999998,343.7,62.51,383.42,389.933,96.91,352.293,235.57999999999998,369.869,243.723,350.81,122.11000000000001,454.59,444.76500000000004,129.09,347.86899999999997,256.46,380.337,262.49600000000004,387.33,186.54,461.05,487.52500000000003,141.70000000000002,294.449,258.04999999999995,329.9,211.55400000000003,367.36,192.26000000000002,390.65,478.811,123.97,226.621,207.72
2024-03-25,400.504,248.20600000000002,392.72999999999996,44.51,392.53999999999996,442.561,92.58,399.803,274.12,366.17,222.08,357.05,59.17,383.18,395.236,99.65,364.174,244.07999999999998,363.128,220.312,349.12,63.91,387.21999999999997,393.8,101.11000000000001,355.937,241.37,375.293,246.027,355.38,123.83,461.13,452.39000000000004,131.56,351.022,259.68,384.632,264.31,390.42,189.25,465.44,494.81,141.74,297.603,263.11,333.352,212.699,370.48,196.6,394.57,490.236,127.74000000000001,229.832,211.24999999999997
2024-03-26,400.383,247.48600000000002,394.68,41.11,390.88,433.895,93.0,401.33799999999997,277.03000000000003,364.625,221.70200000000003,358.32,59.39,378.90000000000003,389.29200000000003,99.98,365.37,246.03000000000003,361.79,219.01700000000002,348.24,62.38,384.82,389.361,101.91,358.219,242.28,372.601,243.34199999999998,351.58,122.82,456.88000000000005,448.06600000000003,130.38,353.32599999999996,259.88,382.339,263.061,386.34,187.67000000000002,462.72,491.33500000000004,145.54,299.588,261.3,331.456,211.428,366.42,195.70000000000002,393.05,486.355,130.6,231.61100000000002,210.11
2024-03-27,396.81,242.63,391.0,42.230000000000004,388.95,432.508,92.88,398.122,273.06,360.665,215.64899999999997,353.19,54.03,375.72999999999996,389.78700000000003,98.28,361.28200000000004,241.79,357.521,212.85,344.62,58.96,380.45,389.435,100.21,353.399,236.44,367.529,238.96,348.31,120.88000000000001,450.71000000000004,443.72499999999997,126.46,349.431,254.80999999999997,376.858,259.094,383.93,185.87,457.06,488.746,139.92,296.147,259.94,326.381,208.703,363.07,194.15,389.44,483.776,125.21,228.419,206.56
2024-03-28,403.111,244.933,391.09,39.290000000000006,387.35,428.15200000000004,93.12,398.24,276.88,363.21,216.845,350.83000000000004,55.63,374.09,389.07,99.6,361.27099999999996,245.16,359.146,213.754,343.13,59.730000000000004,378.43,389.122,101.24,353.39,239.57000000000002,366.268,240.618,349.2,119.07000000000001,450.87,445.05400000000003,125.52000000000001,349.42199999999997,256.81,375.424,258.144,383.53000000000003,184.14,455.34999999999997,490.843,139.54999999999998,296.09999999999997,258.40000000000003,325.192,209.681,363.63,192.68,387.72,484.31499999999994,125.52000000000001,229.521,206.0
2024-03-29,403.09,244.933,390.83,40.35,388.27,427.89400000000006,93.62,398.226,277.83000000000004,363.21,216.845,351.0,52.410000000000004,372.8,389.07,99.15,362.358,245.16,359.146,213.754,343.48,57.010000000000005,378.13,389.122,100.71000000000001,354.01,239.57999999999998,366.268,240.618,349.19,121.0,450.89,445.05400000000003,125.88999999999999,349.52299999999997,256.81,375.424,258.144,383.53000000000003,193.23,455.29,490.713,139.66,296.04699999999997,258.40000000000003,325.192,209.681,363.59,201.56,387.75,484.314,123.85,229.556,205.98000000000002
2024-04-01,414.07800000000003,244.933,390.83,40.2,387.25,443.334,92.89,398.236,277.83000000000004,375.97200000000004,216.845,351.0,52.28,374.49,397.27000000000004,99.66000000000001,362.351,245.16,370.813,213.754,343.48,57.3,378.65999999999997,397.584,100.96000000000001,354.00399999999996,239.57999999999998,377.207,240.618,349.19,122.19,450.89,456.132,125.88999999999999,349.54200000000003,256.81,384.422,258.144,383.53000000000003,193.89000000000001,455.29,500.678,139.66,296.094,258.40000000000003,333.279,209.681,363.59,202.34,387.75,494.15,123.85,229.66500000000002,205.98000000000002
2024-04-02,412.76599999999996,245.281,400.04,41.48,396.47,439.69100000000003,96.21,414.536,286.19,378.317,223.02200000000002,362.45,53.959999999999994,384.18,395.632,104.28,376.27000000000004,255.20000000000002,374.12399999999997,220.865,355.1,59.230000000000004,389.75,397.017,106.79,368.544,251.82000000000002,382.31600000000003,254.068,364.04,125.27,464.59000000000003,458.121,134.29,362.02,271.05,388.315,270.245,398.91,198.07999999999998,467.2,502.78499999999997,145.37,308.81,273.03000000000003,336.469,220.72400000000002,378.4,208.65999999999997,398.65,495.44800000000004,129.45,240.41199999999998,217.62
2024-04-03,410.446,246.085,398.37,41.46,400.23,439.90099999999995,97.34,420.522,286.84,376.759,221.484,360.0,54.269999999999996,386.96999999999997,398.033,104.52999999999999,385.297,257.90000000000003,372.856,219.92600000000002,351.46999999999997,58.91,390.9,399.933,107.82000000000001,377.465,255.29000000000002,383.17199999999997,250.793,359.79,124.88999999999999,466.58,460.44,135.34,367.08799999999997,271.84,390.964,269.24100000000004,396.28000000000003,197.63,470.07000000000005,504.86,146.58,314.186,274.84000000000003,339.212,219.99699999999999,375.97,208.3,401.89000000000004,497.52099999999996,128.95000000000002,245.404,212.88
2024-04-04,408.578,247.018,396.53999999999996,41.9,399.11,440.86800000000005,92.74,413.069,288.55,374.81,221.01700000000002,357.99,55.13,388.28999999999996,398.43199999999996,102.75000000000001,376.714,256.86,370.953,219.242,350.11,59.5,387.17,399.942,104.76,368.48,251.9,379.432,245.998,359.32,124.85,468.11999999999995,457.08200000000005,130.95000000000002,357.358,265.53,388.102,266.79900000000004,396.03000000000003,197.69,471.96999999999997,502.033,143.25,303.805,268.43,336.578,217.39700000000002,375.74,207.94000000000003,403.9,495.619,127.86,234.63500000000002,219.1
2024-04-05,421.26,250.539,399.96,43.13,400.46,443.764,92.29,415.278,291.19,384.999,225.744,362.56,57.38999999999999,387.42,398.754,102.82,380.348,257.88,380.096,222.48899999999998,354.89000000000004,61.51,391.76,400.33399999999995,105.69,372.782,252.87,386.96700000000004,252.452,364.83,124.96000000000001,466.23,453.921,133.41,363.302,266.95000000000005,393.665,268.57099999999997,400.37,197.75,470.51,500.284,146.48000000000002,308.29900000000004,270.26,341.15799999999996,220.018,379.84,207.57,403.33,494.14300000000003,129.85,238.768,218.9
2024-04-08,426.978,257.234,404.23,42.95,404.07,452.924,94.14,422.90099999999995,298.39000000000004,390.57300000000004,232.17,367.41,61.809999999999995,393.94,409.25,104.03,387.737,265.09999999999997,384.342,229.019,358.70000000000005,65.68,396.78,409.03099999999995,107.79,379.866,260.09000000000003,386.868,252.86499999999998,366.25,126.15,468.77000000000004,462.516,135.31,367.866,274.27000000000004,392.263,269.817,401.62000000000006,194.17,474.38,508.803,147.01999999999998,313.29699999999997,277.86,339.461,220.147,379.9,204.70999999999998,406.95,502.837,133.4,243.572,227.76000000000002
2024-04-09,421.12600000000003,251.938,399.13,43.730000000000004,396.43,451.82099999999997,91.99000000000001,418.31899999999996,295.23,385.468,224.783,360.61,57.36,383.55,410.97200000000004,99.9,380.769,259.90999999999997,378.784,221.85999999999999,352.33,62.12,388.79,409.868,103.41,372.49,254.59,380.473,245.195,358.40999999999997,126.66,462.01,461.092,131.24,362.398,267.88,386.96299999999997,263.286,393.83,200.51000000000002,467.15999999999997,508.26099999999997,143.66,309.061,269.45,334.714,213.98100000000002,372.86,210.5,400.03000000000003,501.99800000000005,127.36000000000001,238.965,218.52999999999997
2024-04-10,452.425,264.64799999999997,419.67999999999995,50.09,410.47,467.708,96.08,422.12899999999996,300.72999999999996,412.275,234.861,377.78999999999996,65.31,398.0,417.067,102.50999999999999,384.029,265.28999999999996,402.581,230.82,367.64,60.660000000000004,402.35,415.311,104.84,374.752,259.39,393.624,249.23899999999998,366.82,127.06,470.74,464.625,132.54,365.098,271.83000000000004,394.703,267.09900000000005,400.62,201.45,476.71999999999997,512.5169999999999,143.67000000000002,310.304,273.17999999999995,339.697,216.61100000000002,379.25,211.16000000000003,408.78,504.466,127.25,240.70499999999998,217.76
2024-04-11,452.20099999999996,264.139,429.58,49.82,417.56,472.651,98.35000000000001,432.437,306.84,415.12399999999997,236.52700000000002,384.6,66.69,410.21999999999997,428.55,107.44,393.717,272.86,406.59099999999995,233.641,374.1,71.53,414.18999999999994,427.233,109.11,383.772,266.07,399.756,256.076,371.14,136.0,481.47,470.225,135.76999999999998,370.697,278.89,402.01900000000006,267.143,405.75,210.3,483.04999999999995,521.1610000000001,147.10000000000002,316.763,279.07,346.58000000000004,216.934,384.48,222.12,413.15999999999997,514.8520000000001,128.24,246.63,224.9
2024-04-12,444.25,251.695,421.86,48.69,408.49,479.528,95.28999999999999,424.705,289.39,406.47900000000004,226.28400000000002,378.77,67.7,396.21,433.998,100.05,386.276,252.91000000000003,397.957,222.95,368.08,66.78,402.96000000000004,432.627,102.60000000000001,376.487,248.95000000000002,393.494,248.16600000000003,366.34000000000003,133.92,471.22,474.609,130.54,366.819,265.25,398.54699999999997,263.11,400.94000000000005,205.86,474.63,526.306,144.76,312.106,270.16,343.682,213.385,379.96,215.47,405.41999999999996,520.261,126.74000000000001,241.838,219.28
2024-04-15,446.89500000000004,258.726,429.34000000000003,50.82,415.47999999999996,469.326,97.38,436.995,300.03000000000003,412.45900000000006,234.718,389.29,70.59,412.14000000000004,430.42999999999995,103.62,398.368,269.5,405.291,231.433,378.69,73.97,411.67999999999995,427.938,106.44,387.427,262.88,402.86999999999995,255.387,377.97999999999996,136.88,482.36,472.98099999999994,134.94,374.62,278.36,406.234,270.569,410.83,209.19,484.59000000000003,517.563,147.09,320.173,275.94,350.222,220.336,388.92,218.57999999999998,415.5,518.144,128.84,249.72500000000002,222.86
2024-04-16,456.666,267.065,441.43999999999994,53.620000000000005,426.46,482.299,99.21,449.103,307.83,422.752,243.603,398.99,69.11,416.47999999999996,439.10400000000004,108.07,409.497,276.11,414.90600000000006,239.302,388.76,73.52,419.93,436.412,110.38,397.623,271.27,408.54200000000003,261.02500000000003,381.47,138.3,490.62,482.426,139.39,382.013,285.14,409.685,276.127,412.89,209.42,493.6,533.51,150.32000000000002,328.036,283.52,352.505,223.65699999999998,390.3,219.58,423.63,528.736,130.39000000000001,257.141,229.51999999999998
2024-04-17,447.60200000000003,263.903,435.43,51.55,422.15999999999997,478.44100000000003,100.1,446.53999999999996,307.98,412.472,239.09099999999998,393.63,65.14,416.78,441.237,106.67,406.65,275.58,405.044,236.278,382.16,70.04,417.53999999999996,437.0,109.23,394.459,269.03999999999996,401.309,255.62999999999997,376.08000000000004,136.62,484.96,482.113,138.57999999999998,377.096,280.39,405.02900000000005,272.081,405.90000000000003,213.11,489.62,531.5,148.0,324.615,279.68,348.348,219.495,383.94,221.64999999999998,419.36,524.653,127.16000000000001,253.74099999999999,229.02999999999997
2024-04-18,455.24399999999997,271.572,439.58000000000004,53.71,423.82,478.031,99.56,445.679,308.46,419.625,245.777,398.01,68.19,415.74,439.71999999999997,107.55999999999999,406.10699999999997,272.3,411.651,240.83,385.67,65.74,418.40999999999997,435.98400000000004,110.21000000000001,394.652,267.71,404.13699999999994,260.159,378.83,139.69,487.98,481.424,137.57999999999998,375.293,280.15,406.632,274.568,411.36999999999995,206.38,490.05,530.512,148.23999999999998,323.68600000000004,282.15,349.373,222.255,389.38,217.89999999999998,419.12,523.6189999999999,127.96000000000001,252.695,225.98
